TIMESTAMP,CPU_USAGE_ACTUAL
2023.04.08-08:18:00:000,8.64
2023.04.08-08:19:00:000,8.64
2023.04.08-08:20:00:000,8.64
2023.04.08-08:21:00:000,8.64
2023.04.08-08:22:00:000,8.64
2023.04.08-08:23:00:000,8.64
2023.04.08-08:24:00:000,8.64
2023.04.08-08:25:00:000,8.64
2023.04.08-08:26:00:000,8.72
2023.04.08-08:27:00:000,8.8
2023.04.08-08:28:00:000,8.879999999999999
2023.04.08-08:29:00:000,8.959999999999999
2023.04.08-08:30:00:000,9.04
2023.04.08-08:31:00:000,9.12
2023.04.08-08:32:00:000,9.93
2023.04.08-08:33:00:000,10.739999999999998
2023.04.08-08:34:00:000,11.549999999999999
2023.04.08-08:35:00:000,12.36
2023.04.08-08:36:00:000,13.17
2023.04.08-08:37:00:000,13.98
2023.04.08-08:38:00:000,14.79
2023.04.08-08:39:00:000,15.6
2023.04.08-08:40:00:000,15.52
2023.04.08-08:41:00:000,15.44
2023.04.08-08:42:00:000,15.36
2023.04.08-08:43:00:000,15.28
2023.04.08-08:44:00:000,15.2
2023.04.08-08:45:00:000,15.12
2023.04.08-08:46:00:000,15.04
2023.04.08-08:47:00:000,14.96
2023.04.08-08:48:00:000,14.88
2023.04.08-08:49:00:000,14.8
2023.04.08-08:50:00:000,14.72
2023.04.08-08:51:00:000,14.64
2023.04.08-08:52:00:000,14.56
2023.04.08-08:53:00:000,14.48
2023.04.08-08:54:00:000,14.4
2023.04.08-08:55:00:000,13.824
2023.04.08-08:56:00:000,13.248
2023.04.08-08:57:00:000,12.672
2023.04.08-08:58:00:000,12.096
2023.04.08-08:59:00:000,11.52
2023.04.08-09:00:00:000,11.16
2023.04.08-09:01:00:000,10.8
2023.04.08-09:02:00:000,10.98
2023.04.08-09:03:00:000,11.16
2023.04.08-09:04:00:000,11.34
2023.04.08-09:05:00:000,11.52
2023.04.08-09:06:00:000,10.8
2023.04.08-09:07:00:000,10.77818181818182
2023.04.08-09:08:00:000,10.756363636363638
2023.04.08-09:09:00:000,10.734545454545454
2023.04.08-09:10:00:000,10.712727272727273
2023.04.08-09:11:00:000,10.690909090909091
2023.04.08-09:12:00:000,10.66909090909091
2023.04.08-09:13:00:000,10.647272727272728
2023.04.08-09:14:00:000,10.625454545454547
2023.04.08-09:15:00:000,10.603636363636364
2023.04.08-09:16:00:000,10.581818181818182
2023.04.08-09:17:00:000,10.56
2023.04.08-09:18:00:000,10.538181818181819
2023.04.08-09:19:00:000,10.516363636363637
2023.04.08-09:20:00:000,10.494545454545454
2023.04.08-09:21:00:000,10.472727272727273
2023.04.08-09:22:00:000,10.450909090909091
2023.04.08-09:23:00:000,10.42909090909091
2023.04.08-09:24:00:000,10.407272727272728
2023.04.08-09:25:00:000,10.385454545454547
2023.04.08-09:26:00:000,10.363636363636363
2023.04.08-09:27:00:000,10.341818181818182
2023.04.08-09:28:00:000,10.32
2023.04.08-09:29:00:000,10.298181818181819
2023.04.08-09:30:00:000,10.276363636363637
2023.04.08-09:31:00:000,10.254545454545454
2023.04.08-09:32:00:000,10.232727272727272
2023.04.08-09:33:00:000,10.210909090909091
2023.04.08-09:34:00:000,10.18909090909091
2023.04.08-09:35:00:000,10.167272727272728
2023.04.08-09:36:00:000,10.145454545454546
2023.04.08-09:37:00:000,10.123636363636363
2023.04.08-09:38:00:000,10.101818181818182
2023.04.08-09:39:00:000,10.08
2023.04.08-09:40:00:000,10.058181818181819
2023.04.08-09:41:00:000,10.036363636363637
2023.04.08-09:42:00:000,10.014545454545454
2023.04.08-09:43:00:000,9.992727272727272
2023.04.08-09:44:00:000,9.97090909090909
2023.04.08-09:45:00:000,9.94909090909091
2023.04.08-09:46:00:000,9.927272727272728
2023.04.08-09:47:00:000,9.905454545454546
2023.04.08-09:48:00:000,9.883636363636363
2023.04.08-09:49:00:000,9.861818181818181
2023.04.08-09:50:00:000,9.84
2023.04.08-09:51:00:000,9.82
2023.04.08-09:52:00:000,9.8
2023.04.08-09:53:00:000,9.78
2023.04.08-09:54:00:000,9.76
2023.04.08-09:55:00:000,9.74
2023.04.08-09:56:00:000,9.719999999999999
2023.04.08-09:57:00:000,9.7
2023.04.08-09:58:00:000,9.68
2023.04.08-09:59:00:000,9.66
2023.04.08-10:00:00:000,9.64
2023.04.08-10:01:00:000,9.62
2023.04.08-10:02:00:000,9.6
2023.04.08-10:03:00:000,9.6
2023.04.08-10:04:00:000,9.6
2023.04.08-10:05:00:000,9.6
2023.04.08-10:06:00:000,9.6
2023.04.08-10:07:00:000,9.6
2023.04.08-10:08:00:000,9.48
2023.04.08-10:09:00:000,9.36
2023.04.08-10:10:00:000,9.239999999999998
2023.04.08-10:11:00:000,9.12
2023.04.08-10:12:00:000,9.149999999999999
2023.04.08-10:13:00:000,9.18
2023.04.08-10:14:00:000,9.209999999999999
2023.04.08-10:15:00:000,9.239999999999998
2023.04.08-10:16:00:000,9.27
2023.04.08-10:17:00:000,9.299999999999999
2023.04.08-10:18:00:000,9.33
2023.04.08-10:19:00:000,9.36
2023.04.08-10:20:00:000,9.299999999999999
2023.04.08-10:21:00:000,9.239999999999998
2023.04.08-10:22:00:000,9.18
2023.04.08-10:23:00:000,9.12
2023.04.08-10:24:00:000,9.134117647058822
2023.04.08-10:25:00:000,9.148235294117645
2023.04.08-10:26:00:000,9.16235294117647
2023.04.08-10:27:00:000,9.176470588235293
2023.04.08-10:28:00:000,9.190588235294117
2023.04.08-10:29:00:000,9.20470588235294
2023.04.08-10:30:00:000,9.218823529411765
2023.04.08-10:31:00:000,9.232941176470588
2023.04.08-10:32:00:000,9.24705882352941
2023.04.08-10:33:00:000,9.261176470588234
2023.04.08-10:34:00:000,9.275294117647059
2023.04.08-10:35:00:000,9.289411764705882
2023.04.08-10:36:00:000,9.303529411764705
2023.04.08-10:37:00:000,9.317647058823528
2023.04.08-10:38:00:000,9.331764705882353
2023.04.08-10:39:00:000,9.345882352941176
2023.04.08-10:40:00:000,9.36
2023.04.08-10:41:00:000,9.299999999999999
2023.04.08-10:42:00:000,9.24
2023.04.08-10:43:00:000,9.18
2023.04.08-10:44:00:000,9.120000000000001
2023.04.08-10:45:00:000,9.06
2023.04.08-10:46:00:000,9.0
2023.04.08-10:47:00:000,8.940000000000001
2023.04.08-10:48:00:000,8.88
2023.04.08-10:49:00:000,8.944
2023.04.08-10:50:00:000,9.008000000000001
2023.04.08-10:51:00:000,9.072000000000001
2023.04.08-10:52:00:000,9.136000000000001
2023.04.08-10:53:00:000,9.200000000000001
2023.04.08-10:54:00:000,9.264000000000001
2023.04.08-10:55:00:000,9.328
2023.04.08-10:56:00:000,9.392
2023.04.08-10:57:00:000,9.456
2023.04.08-10:58:00:000,9.52
2023.04.08-10:59:00:000,9.584
2023.04.08-11:00:00:000,9.648
2023.04.08-11:01:00:000,9.712
2023.04.08-11:02:00:000,9.776
2023.04.08-11:03:00:000,9.84
2023.04.08-11:04:00:000,9.92
2023.04.08-11:05:00:000,10.0
2023.04.08-11:06:00:000,10.08
2023.04.08-11:07:00:000,10.094545454545454
2023.04.08-11:08:00:000,10.10909090909091
2023.04.08-11:09:00:000,10.123636363636363
2023.04.08-11:10:00:000,10.138181818181819
2023.04.08-11:11:00:000,10.152727272727272
2023.04.08-11:12:00:000,10.167272727272728
2023.04.08-11:13:00:000,10.181818181818182
2023.04.08-11:14:00:000,10.196363636363637
2023.04.08-11:15:00:000,10.210909090909091
2023.04.08-11:16:00:000,10.225454545454546
2023.04.08-11:17:00:000,10.24
2023.04.08-11:18:00:000,10.254545454545454
2023.04.08-11:19:00:000,10.26909090909091
2023.04.08-11:20:00:000,10.283636363636363
2023.04.08-11:21:00:000,10.298181818181819
2023.04.08-11:22:00:000,10.312727272727273
2023.04.08-11:23:00:000,10.327272727272728
2023.04.08-11:24:00:000,10.341818181818182
2023.04.08-11:25:00:000,10.356363636363637
2023.04.08-11:26:00:000,10.370909090909091
2023.04.08-11:27:00:000,10.385454545454547
2023.04.08-11:28:00:000,10.4
2023.04.08-11:29:00:000,10.414545454545454
2023.04.08-11:30:00:000,10.42909090909091
2023.04.08-11:31:00:000,10.443636363636363
2023.04.08-11:32:00:000,10.458181818181819
2023.04.08-11:33:00:000,10.472727272727273
2023.04.08-11:34:00:000,10.487272727272728
2023.04.08-11:35:00:000,10.501818181818182
2023.04.08-11:36:00:000,10.516363636363637
2023.04.08-11:37:00:000,10.530909090909091
2023.04.08-11:38:00:000,10.545454545454547
2023.04.08-11:39:00:000,10.56
2023.04.08-11:40:00:000,10.32
2023.04.08-11:41:00:000,10.08
2023.04.08-11:42:00:000,9.96
2023.04.08-11:43:00:000,10.011428571428572
2023.04.08-11:44:00:000,10.062857142857144
2023.04.08-11:45:00:000,10.114285714285716
2023.04.08-11:46:00:000,10.165714285714285
2023.04.08-11:47:00:000,10.217142857142857
2023.04.08-11:48:00:000,10.268571428571429
2023.04.08-11:49:00:000,10.32
2023.04.08-11:50:00:000,10.371428571428572
2023.04.08-11:51:00:000,10.422857142857143
2023.04.08-11:52:00:000,10.474285714285715
2023.04.08-11:53:00:000,10.525714285714285
2023.04.08-11:54:00:000,10.577142857142857
2023.04.08-11:55:00:000,10.628571428571428
2023.04.08-11:56:00:000,10.68
2023.04.08-11:57:00:000,10.731428571428571
2023.04.08-11:58:00:000,10.782857142857143
2023.04.08-11:59:00:000,10.834285714285715
2023.04.08-12:00:00:000,10.885714285714284
2023.04.08-12:01:00:000,10.937142857142856
2023.04.08-12:02:00:000,10.988571428571428
2023.04.08-12:03:00:000,11.04
2023.04.08-12:04:00:000,11.023448275862068
2023.04.08-12:05:00:000,11.006896551724138
2023.04.08-12:06:00:000,10.990344827586206
2023.04.08-12:07:00:000,10.973793103448275
2023.04.08-12:08:00:000,10.957241379310345
2023.04.08-12:09:00:000,10.940689655172413
2023.04.08-12:10:00:000,10.924137931034481
2023.04.08-12:11:00:000,10.907586206896552
2023.04.08-12:12:00:000,10.89103448275862
2023.04.08-12:13:00:000,10.874482758620688
2023.04.08-12:14:00:000,10.857931034482759
2023.04.08-12:15:00:000,10.841379310344827
2023.04.08-12:16:00:000,10.824827586206897
2023.04.08-12:17:00:000,10.808275862068966
2023.04.08-12:18:00:000,10.791724137931034
2023.04.08-12:19:00:000,10.775172413793104
2023.04.08-12:20:00:000,10.758620689655173
2023.04.08-12:21:00:000,10.742068965517241
2023.04.08-12:22:00:000,10.725517241379311
2023.04.08-12:23:00:000,10.70896551724138
2023.04.08-12:24:00:000,10.692413793103448
2023.04.08-12:25:00:000,10.675862068965518
2023.04.08-12:26:00:000,10.659310344827587
2023.04.08-12:27:00:000,10.642758620689655
2023.04.08-12:28:00:000,10.626206896551725
2023.04.08-12:29:00:000,10.609655172413794
2023.04.08-12:30:00:000,10.593103448275862
2023.04.08-12:31:00:000,10.576551724137932
2023.04.08-12:32:00:000,10.56
2023.04.08-12:33:00:000,10.32
2023.04.08-12:34:00:000,10.08
2023.04.08-12:35:00:000,10.058181818181819
2023.04.08-12:36:00:000,10.036363636363637
2023.04.08-12:37:00:000,10.014545454545454
2023.04.08-12:38:00:000,9.992727272727272
2023.04.08-12:39:00:000,9.97090909090909
2023.04.08-12:40:00:000,9.94909090909091
2023.04.08-12:41:00:000,9.927272727272728
2023.04.08-12:42:00:000,9.905454545454546
2023.04.08-12:43:00:000,9.883636363636363
2023.04.08-12:44:00:000,9.861818181818181
2023.04.08-12:45:00:000,9.84
2023.04.08-12:46:00:000,9.8
2023.04.08-12:47:00:000,9.76
2023.04.08-12:48:00:000,9.719999999999999
2023.04.08-12:49:00:000,9.68
2023.04.08-12:50:00:000,9.64
2023.04.08-12:51:00:000,9.6
2023.04.08-12:52:00:000,9.559999999999999
2023.04.08-12:53:00:000,9.52
2023.04.08-12:54:00:000,9.48
2023.04.08-12:55:00:000,9.44
2023.04.08-12:56:00:000,9.399999999999999
2023.04.08-12:57:00:000,9.36
2023.04.08-12:58:00:000,9.36
2023.04.08-12:59:00:000,9.36
2023.04.08-13:00:00:000,9.504
2023.04.08-13:01:00:000,9.648
2023.04.08-13:02:00:000,9.792
2023.04.08-13:03:00:000,9.936
2023.04.08-13:04:00:000,10.08
2023.04.08-13:05:00:000,10.0
2023.04.08-13:06:00:000,9.92
2023.04.08-13:07:00:000,9.84
2023.04.08-13:08:00:000,9.76
2023.04.08-13:09:00:000,9.68
2023.04.08-13:10:00:000,9.6
2023.04.08-13:11:00:000,9.582857142857142
2023.04.08-13:12:00:000,9.565714285714286
2023.04.08-13:13:00:000,9.548571428571428
2023.04.08-13:14:00:000,9.53142857142857
2023.04.08-13:15:00:000,9.514285714285714
2023.04.08-13:16:00:000,9.497142857142856
2023.04.08-13:17:00:000,9.48
2023.04.08-13:18:00:000,9.462857142857143
2023.04.08-13:19:00:000,9.445714285714285
2023.04.08-13:20:00:000,9.428571428571429
2023.04.08-13:21:00:000,9.411428571428571
2023.04.08-13:22:00:000,9.394285714285713
2023.04.08-13:23:00:000,9.377142857142857
2023.04.08-13:24:00:000,9.36
2023.04.08-13:25:00:000,9.342857142857142
2023.04.08-13:26:00:000,9.325714285714286
2023.04.08-13:27:00:000,9.308571428571428
2023.04.08-13:28:00:000,9.29142857142857
2023.04.08-13:29:00:000,9.274285714285714
2023.04.08-13:30:00:000,9.257142857142856
2023.04.08-13:31:00:000,9.239999999999998
2023.04.08-13:32:00:000,9.222857142857142
2023.04.08-13:33:00:000,9.205714285714285
2023.04.08-13:34:00:000,9.188571428571429
2023.04.08-13:35:00:000,9.17142857142857
2023.04.08-13:36:00:000,9.154285714285713
2023.04.08-13:37:00:000,9.137142857142857
2023.04.08-13:38:00:000,9.12
2023.04.08-13:39:00:000,9.2
2023.04.08-13:40:00:000,9.28
2023.04.08-13:41:00:000,9.36
2023.04.08-13:42:00:000,9.48
2023.04.08-13:43:00:000,9.6
2023.04.08-13:44:00:000,9.565714285714286
2023.04.08-13:45:00:000,9.53142857142857
2023.04.08-13:46:00:000,9.497142857142856
2023.04.08-13:47:00:000,9.462857142857143
2023.04.08-13:48:00:000,9.428571428571429
2023.04.08-13:49:00:000,9.394285714285713
2023.04.08-13:50:00:000,9.36
2023.04.08-13:51:00:000,9.312
2023.04.08-13:52:00:000,9.264
2023.04.08-13:53:00:000,9.216
2023.04.08-13:54:00:000,9.168
2023.04.08-13:55:00:000,9.12
2023.04.08-13:56:00:000,9.105882352941176
2023.04.08-13:57:00:000,9.091764705882353
2023.04.08-13:58:00:000,9.077647058823528
2023.04.08-13:59:00:000,9.063529411764705
2023.04.08-14:00:00:000,9.049411764705882
2023.04.08-14:01:00:000,9.035294117647059
2023.04.08-14:02:00:000,9.021176470588236
2023.04.08-14:03:00:000,9.007058823529412
2023.04.08-14:04:00:000,8.992941176470588
2023.04.08-14:05:00:000,8.978823529411764
2023.04.08-14:06:00:000,8.964705882352941
2023.04.08-14:07:00:000,8.950588235294118
2023.04.08-14:08:00:000,8.936470588235295
2023.04.08-14:09:00:000,8.922352941176472
2023.04.08-14:10:00:000,8.908235294117647
2023.04.08-14:11:00:000,8.894117647058824
2023.04.08-14:12:00:000,8.88
2023.04.08-14:13:00:000,8.96
2023.04.08-14:14:00:000,9.04
2023.04.08-14:15:00:000,9.12
2023.04.08-14:16:00:000,9.2
2023.04.08-14:17:00:000,9.28
2023.04.08-14:18:00:000,9.36
2023.04.08-14:19:00:000,9.34153846153846
2023.04.08-14:20:00:000,9.323076923076922
2023.04.08-14:21:00:000,9.304615384615383
2023.04.08-14:22:00:000,9.286153846153846
2023.04.08-14:23:00:000,9.267692307692307
2023.04.08-14:24:00:000,9.249230769230769
2023.04.08-14:25:00:000,9.23076923076923
2023.04.08-14:26:00:000,9.212307692307691
2023.04.08-14:27:00:000,9.193846153846152
2023.04.08-14:28:00:000,9.175384615384615
2023.04.08-14:29:00:000,9.156923076923077
2023.04.08-14:30:00:000,9.138461538461538
2023.04.08-14:31:00:000,9.12
2023.04.08-14:32:00:000,9.106666666666666
2023.04.08-14:33:00:000,9.093333333333332
2023.04.08-14:34:00:000,9.08
2023.04.08-14:35:00:000,9.066666666666666
2023.04.08-14:36:00:000,9.053333333333333
2023.04.08-14:37:00:000,9.04
2023.04.08-14:38:00:000,9.026666666666667
2023.04.08-14:39:00:000,9.013333333333334
2023.04.08-14:40:00:000,9.0
2023.04.08-14:41:00:000,8.986666666666666
2023.04.08-14:42:00:000,8.973333333333333
2023.04.08-14:43:00:000,8.96
2023.04.08-14:44:00:000,8.946666666666667
2023.04.08-14:45:00:000,8.933333333333334
2023.04.08-14:46:00:000,8.92
2023.04.08-14:47:00:000,8.906666666666668
2023.04.08-14:48:00:000,8.893333333333334
2023.04.08-14:49:00:000,8.88
2023.04.08-14:50:00:000,8.896551724137932
2023.04.08-14:51:00:000,8.913103448275862
2023.04.08-14:52:00:000,8.929655172413794
2023.04.08-14:53:00:000,8.946206896551725
2023.04.08-14:54:00:000,8.962758620689655
2023.04.08-14:55:00:000,8.979310344827587
2023.04.08-14:56:00:000,8.995862068965518
2023.04.08-14:57:00:000,9.012413793103448
2023.04.08-14:58:00:000,9.02896551724138
2023.04.08-14:59:00:000,9.045517241379311
2023.04.08-15:00:00:000,9.062068965517241
2023.04.08-15:01:00:000,9.078620689655173
2023.04.08-15:02:00:000,9.095172413793104
2023.04.08-15:03:00:000,9.111724137931034
2023.04.08-15:04:00:000,9.128275862068966
2023.04.08-15:05:00:000,9.144827586206896
2023.04.08-15:06:00:000,9.161379310344827
2023.04.08-15:07:00:000,9.177931034482759
2023.04.08-15:08:00:000,9.194482758620689
2023.04.08-15:09:00:000,9.21103448275862
2023.04.08-15:10:00:000,9.227586206896552
2023.04.08-15:11:00:000,9.244137931034482
2023.04.08-15:12:00:000,9.260689655172413
2023.04.08-15:13:00:000,9.277241379310345
2023.04.08-15:14:00:000,9.293793103448275
2023.04.08-15:15:00:000,9.310344827586206
2023.04.08-15:16:00:000,9.326896551724138
2023.04.08-15:17:00:000,9.343448275862068
2023.04.08-15:18:00:000,9.36
2023.04.08-15:19:00:000,9.306666666666667
2023.04.08-15:20:00:000,9.253333333333334
2023.04.08-15:21:00:000,9.2
2023.04.08-15:22:00:000,9.146666666666667
2023.04.08-15:23:00:000,9.093333333333334
2023.04.08-15:24:00:000,9.040000000000001
2023.04.08-15:25:00:000,8.986666666666666
2023.04.08-15:26:00:000,8.933333333333334
2023.04.08-15:27:00:000,8.88
2023.04.08-15:28:00:000,8.88
2023.04.08-15:29:00:000,8.88
2023.04.08-15:30:00:000,8.88
2023.04.08-15:31:00:000,8.88
2023.04.08-15:32:00:000,8.88
2023.04.08-15:33:00:000,8.88
2023.04.08-15:34:00:000,8.88
2023.04.08-15:35:00:000,8.88
2023.04.08-15:36:00:000,8.88
2023.04.08-15:37:00:000,9.36
2023.04.08-15:38:00:000,9.312
2023.04.08-15:39:00:000,9.264
2023.04.08-15:40:00:000,9.216
2023.04.08-15:41:00:000,9.168
2023.04.08-15:42:00:000,9.12
2023.04.08-15:43:00:000,9.059999999999999
2023.04.08-15:44:00:000,9.0
2023.04.08-15:45:00:000,8.940000000000001
2023.04.08-15:46:00:000,8.88
2023.04.08-15:47:00:000,8.944
2023.04.08-15:48:00:000,9.008000000000001
2023.04.08-15:49:00:000,9.072000000000001
2023.04.08-15:50:00:000,9.136000000000001
2023.04.08-15:51:00:000,9.200000000000001
2023.04.08-15:52:00:000,9.264000000000001
2023.04.08-15:53:00:000,9.328
2023.04.08-15:54:00:000,9.392
2023.04.08-15:55:00:000,9.456
2023.04.08-15:56:00:000,9.52
2023.04.08-15:57:00:000,9.584
2023.04.08-15:58:00:000,9.648
2023.04.08-15:59:00:000,9.712
2023.04.08-16:00:00:000,9.776
2023.04.08-16:01:00:000,9.84
2023.04.08-16:02:00:000,9.81913043478261
2023.04.08-16:03:00:000,9.798260869565217
2023.04.08-16:04:00:000,9.777391304347827
2023.04.08-16:05:00:000,9.756521739130434
2023.04.08-16:06:00:000,9.735652173913044
2023.04.08-16:07:00:000,9.714782608695652
2023.04.08-16:08:00:000,9.693913043478261
2023.04.08-16:09:00:000,9.673043478260869
2023.04.08-16:10:00:000,9.652173913043478
2023.04.08-16:11:00:000,9.631304347826086
2023.04.08-16:12:00:000,9.610434782608696
2023.04.08-16:13:00:000,9.589565217391304
2023.04.08-16:14:00:000,9.568695652173913
2023.04.08-16:15:00:000,9.54782608695652
2023.04.08-16:16:00:000,9.52695652173913
2023.04.08-16:17:00:000,9.506086956521738
2023.04.08-16:18:00:000,9.485217391304348
2023.04.08-16:19:00:000,9.464347826086955
2023.04.08-16:20:00:000,9.443478260869565
2023.04.08-16:21:00:000,9.422608695652173
2023.04.08-16:22:00:000,9.401739130434782
2023.04.08-16:23:00:000,9.38086956521739
2023.04.08-16:24:00:000,9.36
2023.04.08-16:25:00:000,9.334736842105263
2023.04.08-16:26:00:000,9.309473684210525
2023.04.08-16:27:00:000,9.284210526315789
2023.04.08-16:28:00:000,9.258947368421053
2023.04.08-16:29:00:000,9.233684210526315
2023.04.08-16:30:00:000,9.208421052631579
2023.04.08-16:31:00:000,9.183157894736842
2023.04.08-16:32:00:000,9.157894736842104
2023.04.08-16:33:00:000,9.132631578947368
2023.04.08-16:34:00:000,9.107368421052632
2023.04.08-16:35:00:000,9.082105263157896
2023.04.08-16:36:00:000,9.056842105263158
2023.04.08-16:37:00:000,9.031578947368422
2023.04.08-16:38:00:000,9.006315789473685
2023.04.08-16:39:00:000,8.981052631578947
2023.04.08-16:40:00:000,8.955789473684211
2023.04.08-16:41:00:000,8.930526315789475
2023.04.08-16:42:00:000,8.905263157894737
2023.04.08-16:43:00:000,8.88
2023.04.08-16:44:00:000,9.120000000000001
2023.04.08-16:45:00:000,9.36
2023.04.08-16:46:00:000,9.120000000000001
2023.04.08-16:47:00:000,8.88
2023.04.08-16:48:00:000,8.88
2023.04.08-16:49:00:000,8.88
2023.04.08-16:50:00:000,8.88
2023.04.08-16:51:00:000,8.88
2023.04.08-16:52:00:000,8.88
2023.04.08-16:53:00:000,8.88
2023.04.08-16:54:00:000,8.88
2023.04.08-16:55:00:000,8.88
2023.04.08-16:56:00:000,8.88
2023.04.08-16:57:00:000,8.88
2023.04.08-16:58:00:000,8.96
2023.04.08-16:59:00:000,9.040000000000001
2023.04.08-17:00:00:000,9.120000000000001
2023.04.08-17:01:00:000,9.2
2023.04.08-17:02:00:000,9.28
2023.04.08-17:03:00:000,9.36
2023.04.08-17:04:00:000,9.35
2023.04.08-17:05:00:000,9.34
2023.04.08-17:06:00:000,9.33
2023.04.08-17:07:00:000,9.32
2023.04.08-17:08:00:000,9.309999999999999
2023.04.08-17:09:00:000,9.299999999999999
2023.04.08-17:10:00:000,9.29
2023.04.08-17:11:00:000,9.28
2023.04.08-17:12:00:000,9.27
2023.04.08-17:13:00:000,9.26
2023.04.08-17:14:00:000,9.25
2023.04.08-17:15:00:000,9.239999999999998
2023.04.08-17:16:00:000,9.229999999999999
2023.04.08-17:17:00:000,9.219999999999999
2023.04.08-17:18:00:000,9.209999999999999
2023.04.08-17:19:00:000,9.2
2023.04.08-17:20:00:000,9.19
2023.04.08-17:21:00:000,9.18
2023.04.08-17:22:00:000,9.17
2023.04.08-17:23:00:000,9.16
2023.04.08-17:24:00:000,9.149999999999999
2023.04.08-17:25:00:000,9.139999999999999
2023.04.08-17:26:00:000,9.129999999999999
2023.04.08-17:27:00:000,9.12
2023.04.08-17:28:00:000,9.18
2023.04.08-17:29:00:000,9.239999999999998
2023.04.08-17:30:00:000,9.299999999999999
2023.04.08-17:31:00:000,9.36
2023.04.08-17:32:00:000,9.42
2023.04.08-17:33:00:000,9.48
2023.04.08-17:34:00:000,9.54
2023.04.08-17:35:00:000,9.6
2023.04.08-17:36:00:000,9.543529411764705
2023.04.08-17:37:00:000,9.487058823529411
2023.04.08-17:38:00:000,9.430588235294117
2023.04.08-17:39:00:000,9.374117647058823
2023.04.08-17:40:00:000,9.31764705882353
2023.04.08-17:41:00:000,9.261176470588236
2023.04.08-17:42:00:000,9.204705882352942
2023.04.08-17:43:00:000,9.148235294117647
2023.04.08-17:44:00:000,9.091764705882353
2023.04.08-17:45:00:000,9.035294117647059
2023.04.08-17:46:00:000,8.978823529411764
2023.04.08-17:47:00:000,8.92235294117647
2023.04.08-17:48:00:000,8.865882352941178
2023.04.08-17:49:00:000,8.809411764705883
2023.04.08-17:50:00:000,8.75294117647059
2023.04.08-17:51:00:000,8.696470588235295
2023.04.08-17:52:00:000,8.64
2023.04.08-17:53:00:000,9.12
2023.04.08-17:54:00:000,9.12
2023.04.08-17:55:00:000,9.12
2023.04.08-17:56:00:000,9.12
2023.04.08-17:57:00:000,9.12
2023.04.08-17:58:00:000,9.12
2023.04.08-17:59:00:000,9.12
2023.04.08-18:00:00:000,9.12
2023.04.08-18:01:00:000,9.12
2023.04.08-18:02:00:000,9.12
2023.04.08-18:03:00:000,9.12
2023.04.08-18:04:00:000,9.12
2023.04.08-18:05:00:000,9.12
2023.04.08-18:06:00:000,9.12
2023.04.08-18:07:00:000,9.12
2023.04.08-18:08:00:000,9.12
2023.04.08-18:09:00:000,9.12
2023.04.08-18:10:00:000,9.2
2023.04.08-18:11:00:000,9.28
2023.04.08-18:12:00:000,9.36
2023.04.08-18:13:00:000,9.36
2023.04.08-18:14:00:000,9.36
2023.04.08-18:15:00:000,9.36
2023.04.08-18:16:00:000,9.36
2023.04.08-18:17:00:000,9.335999999999999
2023.04.08-18:18:00:000,9.312
2023.04.08-18:19:00:000,9.288
2023.04.08-18:20:00:000,9.264
2023.04.08-18:21:00:000,9.239999999999998
2023.04.08-18:22:00:000,9.216
2023.04.08-18:23:00:000,9.192
2023.04.08-18:24:00:000,9.168
2023.04.08-18:25:00:000,9.143999999999998
2023.04.08-18:26:00:000,9.12
2023.04.08-18:27:00:000,9.216
2023.04.08-18:28:00:000,9.312
2023.04.08-18:29:00:000,9.408
2023.04.08-18:30:00:000,9.504
2023.04.08-18:31:00:000,9.6
2023.04.08-18:32:00:000,9.6
2023.04.08-18:33:00:000,9.6
2023.04.08-18:34:00:000,9.6
2023.04.08-18:35:00:000,9.6
2023.04.08-18:36:00:000,9.6
2023.04.08-18:37:00:000,9.6
2023.04.08-18:38:00:000,9.6
2023.04.08-18:39:00:000,9.6
2023.04.08-18:40:00:000,9.6
2023.04.08-18:41:00:000,9.6
2023.04.08-18:42:00:000,9.6
2023.04.08-18:43:00:000,9.6
2023.04.08-18:44:00:000,9.792
2023.04.08-18:45:00:000,9.984
2023.04.08-18:46:00:000,10.176
2023.04.08-18:47:00:000,10.368
2023.04.08-18:48:00:000,10.56
2023.04.08-18:49:00:000,10.450909090909091
2023.04.08-18:50:00:000,10.341818181818182
2023.04.08-18:51:00:000,10.232727272727272
2023.04.08-18:52:00:000,10.123636363636363
2023.04.08-18:53:00:000,10.014545454545456
2023.04.08-18:54:00:000,9.905454545454546
2023.04.08-18:55:00:000,9.796363636363637
2023.04.08-18:56:00:000,9.687272727272727
2023.04.08-18:57:00:000,9.578181818181818
2023.04.08-18:58:00:000,9.469090909090909
2023.04.08-18:59:00:000,9.36
2023.04.08-19:00:00:000,10.08
2023.04.08-19:01:00:000,9.84
2023.04.08-19:02:00:000,9.719999999999999
2023.04.08-19:03:00:000,9.6
2023.04.08-19:04:00:000,9.6
2023.04.08-19:05:00:000,9.6
2023.04.08-19:06:00:000,9.6
2023.04.08-19:07:00:000,9.6
2023.04.08-19:08:00:000,9.6
2023.04.08-19:09:00:000,9.6
2023.04.08-19:10:00:000,9.6
2023.04.08-19:11:00:000,9.6
2023.04.08-19:12:00:000,9.6
2023.04.08-19:13:00:000,9.6
2023.04.08-19:14:00:000,9.6
2023.04.08-19:15:00:000,9.6
2023.04.08-19:16:00:000,9.6
